N,p_m,p_c,trn_size,iteration,generation,best_fitness,avg_fitness
300,0.05,0.02,5,1,154,-133.10405388322278,-242.86817377433312
300,0.05,0.02,5,1,155,-79.81205847478876,-245.98368933450197
300,0.05,0.02,5,1,156,-100.35416188179427,-248.81706328417573
300,0.05,0.02,5,1,157,-123.46366392897386,-241.91350882583328
300,0.05,0.02,5,1,158,-128.70318264754368,-240.90781478601858
300,0.05,0.02,5,1,159,-137.53945729601884,-244.844444589385
300,0.05,0.02,5,1,160,-119.39543120718442,-244.65167570634011
300,0.05,0.02,5,1,161,-128.70318264754368,-243.33758960924442
300,0.05,0.02,5,1,162,-126.8187996428785,-245.6604848054908
300,0.05,0.02,5,1,163,-133.10405388322278,-242.12901868862528
300,0.05,0.02,5,1,164,-158.3011387029333,-255.24051013676936
300,0.05,0.02,5,1,165,-125.88027898781785,-245.34639775176421
300,0.05,0.02,5,1,166,-131.23851208678758,-251.14299054076085
300,0.05,0.02,5,1,167,-159.19349550499538,-249.48425008747304
300,0.05,0.02,5,1,168,-129.64876634922564,-245.0752628416963
300,0.05,0.02,5,1,169,-109.92215489043241,-247.19719652880818
300,0.05,0.02,5,1,170,-95.12205669071392,-238.37793758302482
300,0.05,0.02,5,1,171,-129.64876634922564,-251.329516565128
300,0.05,0.02,5,1,172,-114.27188724235731,-249.13846847273163
300,0.05,0.02,5,1,173,-135.69463863518345,-245.24235040108994
300,0.05,0.02,5,1,174,-92.8539444560216,-240.9730409789535
300,0.05,0.02,5,1,175,-126.8187996428785,-238.89502325131411
300,0.05,0.02,5,1,176,-120.5411901469428,-243.8558657501881
300,0.05,0.02,5,1,177,-124.01136216933077,-243.86455286490454
300,0.05,0.02,5,1,178,-131.23851208678758,-238.4540460289446
300,0.05,0.02,5,1,179,-131.23851208678758,-240.34753141435144
300,0.05,0.02,5,1,180,-47.56102834535696,-247.47738266723812
300,0.05,0.02,5,1,181,-128.70318264754368,-245.75549645101972
300,0.05,0.02,5,1,182,-67.48332962798263,-240.52797716722333
300,0.05,0.02,5,1,183,-135.69463863518345,-241.00566890068964
300,0.05,0.02,5,1,184,-133.10405388322278,-247.55649260808937
300,0.05,0.02,5,1,185,-138.46648326421052,-245.5867835653476
300,0.05,0.02,5,1,186,-126.8187996428785,-248.02629329396387
300,0.05,0.02,5,1,187,-123.46366392897386,-245.34340847284994
300,0.05,0.02,5,1,188,-125.88027898781785,-240.94617289108166
300,0.05,0.02,5,1,189,-102.29693436154187,-246.53368699506765
300,0.05,0.02,5,1,190,-110.88027898781785,-249.45159020365648
300,0.05,0.02,5,1,191,-132.169905660283,-240.74040547452978
300,0.05,0.02,5,1,192,-121.51548460377916,-240.55810794405528
300,0.05,0.02,5,1,193,-131.23851208678758,-242.85613594055806
300,0.05,0.02,5,1,194,-132.169905660283,-244.02363068304015
300,0.05,0.02,5,1,195,-131.23851208678758,-241.93429492995588
300,0.05,0.02,5,1,196,-160.99019513592785,-249.9556482221703
300,0.05,0.02,5,1,197,-86.97618372363071,-248.022166262866
300,0.05,0.02,5,1,198,-122.15447781671598,-238.55294563072385
300,0.05,0.02,5,1,199,-129.64876634922564,-247.6661130094148
300,0.05,0.02,5,1,200,-133.10405388322278,-241.7227363042852
300,0.05,0.02,5,1,201,-120.54277630799527,-237.02103657340317
300,0.05,0.02,5,1,202,-126.8187996428785,-249.34306443198142
300,0.05,0.02,5,1,203,-99.3846820423443,-243.42899187157823
300,0.05,0.02,5,1,204,-119.04079934095691,-245.47777639365464
300,0.05,0.02,5,1,205,-128.70318264754368,-252.94550752083072
300,0.05,0.02,5,1,206,-133.10405388322278,-248.939261541192
300,0.05,0.02,5,1,207,-130.08175741568164,-249.4882014116221
300,0.05,0.02,5,1,208,-130.31004303683676,-245.00072014861794
300,0.05,0.02,5,1,209,-122.43416490252568,-240.52851389970985
300,0.05,0.02,5,1,210,-174.56189146281497,-248.28626500901532
300,0.05,0.02,5,1,211,-137.18032973047434,-255.1348483936413
300,0.05,0.02,5,1,212,-133.10405388322278,-252.7277359652181
300,0.05,0.02,5,1,213,-133.86342439892263,-247.31114381754006
300,0.05,0.02,5,1,214,-72.42640687119285,-251.52818454606833
300,0.05,0.02,5,1,215,-167.50789408087883,-243.76289932663533
300,0.05,0.02,5,1,216,-58.37663853655727,-243.73355454804576
300,0.05,0.02,5,1,217,-122.43416490252568,-244.25374973045362
300,0.05,0.02,5,1,218,-127.75981574503821,-239.768384062931
300,0.05,0.02,5,1,219,-134.9799959983992,-246.56487940924598
300,0.05,0.02,5,1,220,-127.75981574503821,-246.96536290826717
300,0.05,0.02,5,1,221,-128.70318264754368,-248.38490589587275
300,0.05,0.02,5,1,222,-122.43416490252568,-242.0051726071453
300,0.05,0.02,5,1,223,-113.32435804486894,-247.1134961593625
300,0.05,0.02,5,1,224,-90.26164427839478,-248.88022815635622
300,0.05,0.02,5,1,225,-115.22167621838005,-245.09425382151443
300,0.05,0.02,5,1,226,-127.75981574503821,-249.99364362942876
300,0.05,0.02,5,1,227,-105.60701700396552,-244.70112393125848
300,0.05,0.02,5,1,228,-126.8187996428785,-237.9040717183462
300,0.05,0.02,5,1,229,-128.70318264754368,-253.43650210553193
300,0.05,0.02,5,1,230,-90.26164427839478,-242.6263557399517
300,0.05,0.02,5,1,231,-136.61544808322665,-253.24641647225417
300,0.05,0.02,5,1,232,-128.70318264754368,-238.45589182798543
300,0.05,0.02,5,1,233,-119.04079934095691,-248.4396693445521
300,0.05,0.02,5,1,234,2.719890110719482,-236.03938943754378
300,0.05,0.02,5,1,235,-125.88027898781785,-246.53476904637878
300,0.05,0.02,5,1,236,-100.35416188179427,-239.95648387903492
300,0.05,0.02,5,1,237,-62.33630940518894,-243.1248670178859
300,0.05,0.02,5,1,238,-131.23851208678758,-236.07335919390937
300,0.05,0.02,5,1,239,-99.03060268852505,-236.97844160434616
300,0.05,0.02,5,1,240,-132.169905660283,-240.43323634984446
300,0.05,0.02,5,1,241,-130.31004303683676,-255.72602088701265
300,0.05,0.02,5,1,242,-127.75981574503821,-254.18718197160342
300,0.05,0.02,5,1,243,-125.88027898781785,-242.38364862643763
300,0.05,0.02,5,1,244,-133.10405388322278,-249.81817825676936
300,0.05,0.02,5,1,245,-104.21734310225516,-246.1534575949556
300,0.05,0.02,5,1,246,-124.33558553417603,-240.79086006899394
300,0.05,0.02,5,1,247,-124.94441010848846,-249.19072218751342
300,0.05,0.02,5,1,248,-137.53945729601884,-248.93114183282975
300,0.05,0.02,5,1,249,-84.7213595499958,-235.80733051032323
300,0.05,0.02,5,1,250,-131.23851208678758,-249.00217081383545
300,0.05,0.02,5,1,251,-126.8187996428785,-243.7953670389006
300,0.05,0.02,5,1,252,-127.75981574503821,-241.49274041039703
300,0.05,0.02,5,1,253,-136.61544808322665,-248.34399282279196
300,0.05,0.02,5,1,254,-64.319206502675,-242.9650579606935
300,0.05,0.02,5,1,255,-136.61544808322665,-238.08847481912977
300,0.05,0.02,5,1,256,-124.94441010848846,-248.6977318002632
300,0.05,0.02,5,1,257,-131.23851208678758,-245.594396746259
300,0.05,0.02,5,1,258,-90.89117562233506,-248.39349731036987
300,0.05,0.02,5,1,259,-129.64876634922564,-254.35861650033422
300,0.05,0.02,5,1,260,-96.09772228646443,-249.37770401105823
300,0.05,0.02,5,1,261,-68.28972164382672,-251.0110605207643
300,0.05,0.02,5,1,262,-129.64876634922564,-244.97885063577866
300,0.05,0.02,5,1,263,-137.53945729601884,-246.2929031482449
300,0.05,0.02,5,1,264,-124.94441010848846,-250.99079465870275
300,0.05,0.02,5,1,265,-126.8187996428785,-246.65644638651486
300,0.05,0.02,5,1,266,11.83772233983162,-243.9979901960511
300,0.05,0.02,5,1,267,-137.53945729601884,-248.63290312749407
300,0.05,0.02,5,1,268,-127.75981574503821,-244.1383509083263
300,0.05,0.02,5,1,269,-134.23149572268392,-240.48448664053285
300,0.05,0.02,5,1,270,-120.54277630799527,-251.334845823431
300,0.05,0.02,5,1,271,-89.91102314577124,-247.52281543173473
300,0.05,0.02,5,1,272,-135.69463863518345,-244.41663737232574
300,0.05,0.02,5,1,273,-137.53945729601884,-245.97951508495572
300,0.05,0.02,5,1,274,-124.01136216933077,-243.7646089070981
300,0.05,0.02,5,1,275,-126.8187996428785,-249.52357757047352
300,0.05,0.02,5,1,276,-126.8187996428785,-248.94283488010785
300,0.05,0.02,5,1,277,-131.23851208678758,-240.52354969584607
300,0.05,0.02,5,1,278,-104.64302857109942,-249.91156809773636
300,0.05,0.02,5,1,279,-109.92215489043241,-242.33371650095117
300,0.05,0.02,5,1,280,-93.1740662898458,-241.41153033582725
300,0.05,0.02,5,1,281,-130.31004303683676,-246.8078736406766
300,0.05,0.02,5,1,282,-111.84015371452148,-247.86920701950376
300,0.05,0.02,5,1,283,-121.51548460377916,-239.271427434091
300,0.05,0.02,5,1,284,-125.88027898781785,-260.4197820199925
300,0.05,0.02,5,1,285,-137.53945729601884,-250.89334995310548
300,0.05,0.02,5,1,286,-131.23851208678758,-254.48067776372147
300,0.05,0.02,5,1,287,-127.75981574503821,-248.12620656326433
300,0.05,0.02,5,1,288,-126.8187996428785,-240.85682319542477
300,0.05,0.02,5,1,289,-126.8187996428785,-245.40091414098978
300,0.05,0.02,5,1,290,-67.2965719651132,-253.00463460204497
300,0.05,0.02,5,1,291,-125.88027898781785,-249.2142727406905
300,0.05,0.02,5,1,292,-66.30375285612676,-251.52408246572475
300,0.05,0.02,5,1,293,-123.46366392897386,-243.59161784836624
300,0.05,0.02,5,1,294,-66.30375285612676,-251.69196720132848
300,0.05,0.02,5,1,295,-65.5105618091294,-241.46051297150476
300,0.05,0.02,5,1,296,-116.66236541235796,-249.12388504823878
300,0.05,0.02,5,1,297,-136.61544808322665,-249.4709139634779
300,0.05,0.02,5,1,298,-127.75981574503821,-249.82105316086538
300,0.05,0.02,5,1,299,-66.30375285612676,-244.63271613373746
300,0.05,0.02,5,2,0,-126.8187996428785,-252.77189962166162
300,0.05,0.02,5,2,1,-69.45883931389773,-244.7676555822961
300,0.05,0.02,5,2,2,-129.3846820423443,-246.67115449101436
300,0.05,0.02,5,2,3,-126.8187996428785,-243.73283112237758
300,0.05,0.02,5,2,4,-132.169905660283,-254.63079065256116
300,0.05,0.02,5,2,5,-110.88027898781785,-244.94564703653165
300,0.05,0.02,5,2,6,-113.36665625650534,-238.2242818012633
300,0.05,0.02,5,2,7,-127.75981574503821,-243.37497080912823
300,0.05,0.02,5,2,8,-120.54277630799527,-245.54021268660367
300,0.05,0.02,5,2,9,-117.12748667179272,-243.74472580329646
300,0.05,0.02,5,2,10,-132.169905660283,-242.4220845370901
300,0.05,0.02,5,2,11,-48.53720459187964,-242.45519810658632
300,0.05,0.02,5,2,12,-127.75981574503821,-249.59269569270018
300,0.05,0.02,5,2,13,-118.08326112068522,-243.48962281481212
300,0.05,0.02,5,2,14,-105.1621712560464,-245.46563970152113
300,0.05,0.02,5,2,15,-95.12205669071392,-240.704095053858
300,0.05,0.02,5,2,16,-127.75981574503821,-243.55516612036106
300,0.05,0.02,5,2,17,-129.64876634922564,-244.0191201247161
300,0.05,0.02,5,2,18,-134.9799959983992,-251.52268721109397
300,0.05,0.02,5,2,19,-121.51548460377916,-242.9272157750568
300,0.05,0.02,5,2,20,-131.23851208678758,-242.40932667632208
300,0.05,0.02,5,2,21,-118.60037313302959,-240.53878517165296
300,0.05,0.02,5,2,22,-130.31004303683676,-243.42450202906093
300,0.05,0.02,5,2,23,-129.64876634922564,-248.8316286079785
300,0.05,0.02,5,2,24,-108.96589587396122,-249.0668152950522
300,0.05,0.02,5,2,25,-129.3846820423443,-248.2398993892812
300,0.05,0.02,5,2,26,-117.12748667179272,-244.01682732141117
300,0.05,0.02,5,2,27,-124.94441010848846,-247.86616972091738
300,0.05,0.02,5,2,28,-131.23851208678758,-247.25422228464285
300,0.05,0.02,5,2,29,-132.169905660283,-243.46662713267597
300,0.05,0.02,5,2,30,-134.0407993409569,-253.80082843803297
300,0.05,0.02,5,2,31,-116.17358552246078,-250.04548763245805
300,0.05,0.02,5,2,32,-95.12205669071392,-247.98937207280449
300,0.05,0.02,5,2,33,-125.88027898781785,-243.67721458390636
300,0.05,0.02,5,2,34,-131.23851208678758,-240.88108063985686
300,0.05,0.02,5,2,35,-133.10405388322278,-254.2752323636793
300,0.05,0.02,5,2,36,-127.75981574503821,-241.95532819557857
300,0.05,0.02,5,2,37,-128.70318264754368,-249.662374914291
300,0.05,0.02,5,2,38,14.34314575050762,-240.52709099555238
300,0.05,0.02,5,2,39,-129.3846820423443,-249.42145160104178
300,0.05,0.02,5,2,40,-68.28972164382672,-238.87060532224538
300,0.05,0.02,5,2,41,-171.0,-249.22611405719073
300,0.05,0.02,5,2,42,-102.72001872658765,-244.69730075316266
300,0.05,0.02,5,2,43,-127.75981574503821,-253.1766478317321
300,0.05,0.02,5,2,44,-129.64876634922564,-250.24731291662906
300,0.05,0.02,5,2,45,-131.23851208678758,-246.65205046414758
300,0.05,0.02,5,2,46,-138.16419889536138,-248.04716981606805
300,0.05,0.02,5,2,47,-130.31004303683676,-246.092564549373
300,0.05,0.02,5,2,48,-116.17358552246078,-247.3543618991805
300,0.05,0.02,5,2,49,-131.23851208678758,-252.2189375536969
300,0.05,0.02,5,2,50,-122.43416490252568,-242.42240736263466
300,0.05,0.02,5,2,51,-127.75981574503821,-240.66597729319378
300,0.05,0.02,5,2,52,-68.28972164382672,-240.06751862004472
300,0.05,0.02,5,2,53,-126.8187996428785,-252.5609152158442
300,0.05,0.02,5,2,54,-115.22167621838005,-252.56885156434484
300,0.05,0.02,5,2,55,-124.94441010848846,-250.22581724291138
300,0.05,0.02,5,2,56,-127.75981574503821,-234.53858787683814
300,0.05,0.02,5,2,57,-95.12205669071392,-238.43049503747704
300,0.05,0.02,5,2,58,-136.61544808322665,-248.88780533633044
300,0.05,0.02,5,2,59,-129.64876634922564,-245.48277800001563
300,0.05,0.02,5,2,60,-99.3846820423443,-246.0493287855866
300,0.05,0.02,5,2,61,-120.5411901469428,-247.07422885658107
300,0.05,0.02,5,2,62,-106.57252408878007,-240.067229468328
300,0.05,0.02,5,2,63,-125.88027898781785,-246.63193535047628
300,0.05,0.02,5,2,64,-122.43416490252568,-243.1256914887392
300,0.05,0.02,5,2,65,-125.88027898781785,-244.82393138220039
300,0.05,0.02,5,2,66,-68.28972164382672,-240.01079395715269
300,0.05,0.02,5,2,67,-136.61544808322665,-249.23231684884124
300,0.05,0.02,5,2,68,-86.97618372363071,-249.38627724742668
300,0.05,0.02,5,2,69,-109.92215489043241,-239.40523506916156
300,0.05,0.02,5,2,70,-122.43416490252568,-251.2562450766234
300,0.05,0.02,5,2,71,-58.37663853655727,-235.60620779740077
300,0.05,0.02,5,2,72,-66.30375285612676,-241.4466123656529
300,0.05,0.02,5,2,73,-122.43416490252568,-252.4327233928341
300,0.05,0.02,5,2,74,-126.8187996428785,-236.60624877498583
300,0.05,0.02,5,2,75,-131.23851208678758,-247.183630108332
300,0.05,0.02,5,2,76,-135.69463863518345,-248.63321447505544
300,0.05,0.02,5,2,77,-126.39218191268331,-253.2535618107079
300,0.05,0.02,5,2,78,-137.53945729601884,-247.28571783273117
300,0.05,0.02,5,2,79,-98.41658669218482,-246.55696917648592
300,0.05,0.02,5,2,80,-134.0407993409569,-250.4027259960179
300,0.05,0.02,5,2,81,-77.38143096192854,-243.121275625831
300,0.05,0.02,5,2,82,-90.89117562233506,-245.90605414337978
300,0.05,0.02,5,2,83,-122.43416490252568,-245.58714712419805
300,0.05,0.02,5,2,84,-105.1621712560464,-247.00943433780438
300,0.05,0.02,5,2,85,-112.37924020083418,-253.89574623081057
300,0.05,0.02,5,2,86,-105.60701700396552,-240.7476364942139
300,0.05,0.02,5,2,87,-101.32493928760188,-244.7334916603325
300,0.05,0.02,5,2,88,-67.2965719651132,-239.53875431865492
300,0.05,0.02,5,2,89,-132.169905660283,-241.68063396896707
300,0.05,0.02,5,2,90,-125.88027898781785,-248.30368082120282
300,0.05,0.02,5,2,91,-125.88027898781785,-239.7989621740714
300,0.05,0.02,5,2,92,-122.88667128870941,-248.18669527932818
300,0.05,0.02,5,2,93,-134.77722635447623,-250.2821449543043
300,0.05,0.02,5,2,94,-127.75981574503821,-247.1112428553063
300,0.05,0.02,5,2,95,-138.46648326421052,-242.54126801375
300,0.05,0.02,5,2,96,-127.75981574503821,-248.03543431837113
300,0.05,0.02,5,2,97,-126.8187996428785,-246.7263912188852
300,0.05,0.02,5,2,98,-120.54277630799527,-236.04237184166317
300,0.05,0.02,5,2,99,-133.10405388322278,-242.64097567316503
300,0.05,0.02,5,2,100,-130.31004303683676,-252.01296899662677
300,0.05,0.02,5,2,101,-118.08326112068522,-246.8197895820666
300,0.05,0.02,5,2,102,-102.62741699796952,-237.68819055622268
300,0.05,0.02,5,2,103,-133.10405388322278,-242.04346129143553
300,0.05,0.02,5,2,104,-127.3698645180507,-246.7873336028626
300,0.05,0.02,5,2,105,-132.169905660283,-247.6224468645327
300,0.05,0.02,5,2,106,-126.8187996428785,-249.76763533131452
300,0.05,0.02,5,2,107,-133.10405388322278,-241.556958782597
300,0.05,0.02,5,2,108,-125.88027898781785,-239.4368802382319
300,0.05,0.02,5,2,109,-124.33558553417603,-247.45501861478124
300,0.05,0.02,5,2,110,-132.169905660283,-247.46198181604296
300,0.05,0.02,5,2,111,-100.35416188179427,-248.1641702636442
300,0.05,0.02,5,2,112,-127.75981574503821,-248.28646529927155
300,0.05,0.02,5,2,113,-128.70318264754368,-246.5840074448339
300,0.05,0.02,5,2,114,-94.14748010928824,-242.5906543916564
300,0.05,0.02,5,2,115,-116.17358552246078,-246.69242202258556
300,0.05,0.02,5,2,116,-97.07440918375929,-243.96226242670392
300,0.05,0.02,5,2,117,-66.30375285612676,-244.44705024642826
300,0.05,0.02,5,2,118,-161.1410879802373,-248.42565680598727
300,0.05,0.02,5,2,119,-131.23851208678758,-245.21369176966604
300,0.05,0.02,5,2,120,-158.3011387029333,-246.8782595404508
300,0.05,0.02,5,2,121,-126.8187996428785,-238.46104705249905
300,0.05,0.02,5,2,122,-129.64876634922564,-245.56880165422763
300,0.05,0.02,5,2,123,-87.36308338453881,-251.46074611852683
300,0.05,0.02,5,2,124,-60.35533905932738,-246.01042137953797
300,0.05,0.02,5,2,125,-133.10405388322278,-255.9230784817219
300,0.05,0.02,5,2,126,-133.10405388322278,-246.84972785291728
300,0.05,0.02,5,2,127,-110.49691346263317,-243.34125502743046
300,0.05,0.02,5,2,128,-125.88027898781785,-248.53639540897072
300,0.05,0.02,5,2,129,-127.75981574503821,-247.14723908550843
300,0.05,0.02,5,2,130,-125.88027898781785,-245.1932750268695
300,0.05,0.02,5,2,131,-94.14748010928824,-241.57363732688182
300,0.05,0.02,5,2,132,-127.75981574503821,-248.3979542200832
300,0.05,0.02,5,2,133,-137.53945729601884,-248.00475959512724
300,0.05,0.02,5,2,134,-63.54101966249684,-245.83995917891832
300,0.05,0.02,5,2,135,-112.37924020083418,-238.99152858803083
300,0.05,0.02,5,2,136,-127.75981574503821,-244.09940541695372
300,0.05,0.02,5,2,137,-125.88027898781785,-247.12357153711716
300,0.05,0.02,5,2,138,-125.88027898781785,-240.13452237328883
300,0.05,0.02,5,2,139,-117.12748667179272,-242.8634199371752
300,0.05,0.02,5,2,140,-66.30375285612676,-243.17462869601226
300,0.05,0.02,5,2,141,-127.75981574503821,-250.2641885997518
300,0.05,0.02,5,2,142,-128.70318264754368,-243.63293766530225
300,0.05,0.02,5,2,143,-111.84015371452148,-249.87564003654444
300,0.05,0.02,5,2,144,-131.23851208678758,-246.4316858979173
300,0.05,0.02,5,2,145,-89.91102314577124,-246.4720301875354
300,0.05,0.02,5,2,146,-109.92215489043241,-246.71105317072187
300,0.05,0.02,5,2,147,-106.57252408878007,-247.5204903546875
300,0.05,0.02,5,2,148,-122.43416490252568,-241.42664102286173
300,0.05,0.02,5,2,149,-67.48332962798263,-238.20963623873268
300,0.05,0.02,5,2,150,-124.94441010848846,-243.0951015451698
300,0.05,0.02,5,2,151,-122.48912940721924,-245.17428522457752
300,0.05,0.02,5,2,152,-55.4138126514911,-241.43713234662317
300,0.05,0.02,5,2,153,-92.8539444560216,-248.51237061025006
300,0.05,0.02,5,2,154,-127.75981574503821,-239.27753662516557
300,0.05,0.02,5,2,155,-132.169905660283,-249.6678368257217
300,0.05,0.02,5,2,156,-133.10405388322278,-247.8889651874038
300,0.05,0.02,5,2,157,-137.53945729601884,-239.96292430461446
300,0.05,0.02,5,2,158,-86.97618372363071,-249.1285464568325
300,0.05,0.02,5,2,159,10.0,-235.6597742417466
300,0.05,0.02,5,2,160,-88.3275357934736,-243.7410080774936
300,0.05,0.02,5,2,161,-126.8187996428785,-249.69493219870122
300,0.05,0.02,5,2,162,-115.22167621838005,-245.61000931869677
300,0.05,0.02,5,2,163,-85.024992192379,-242.35808217389373
300,0.05,0.02,5,2,164,-121.48655719667784,-241.86475999432588
300,0.05,0.02,5,2,165,-116.66236541235796,-240.7084033625196
300,0.05,0.02,5,2,166,-125.88027898781785,-242.44030481447896
300,0.05,0.02,5,2,167,-128.70318264754368,-242.48141190564158
300,0.05,0.02,5,2,168,-128.70318264754368,-237.65857759311615
300,0.05,0.02,5,2,169,-126.24451190127583,-241.75104969637331
300,0.05,0.02,5,2,170,-116.17358552246078,-242.63158574005706
300,0.05,0.02,5,2,171,-61.345563690772494,-246.16601625555418
